county_fips,county_name,year,employment,emp_2010,pct_chg_2010_now,Construction,Education and health services,Financial activities,Information,Leisure and hospitality,Manufacturing,Natural resources and mining,Other services,Professional and business services,Public administration,"Trade, transportation and utilities",Natural resources and mining_pct,Construction_pct,Manufacturing_pct,"Trade, transportation and utilities_pct",Information_pct,Financial activities_pct,Professional and business services_pct,Education and health services_pct,Leisure and hospitality_pct,Other services_pct,Public administration_pct,in_core_11
13089,DeKalb,2019,285024,248920,14.5,10565.0,36558.0,9846.0,11508.0,15426.0,13716.0,97.0,9879.0,16744.0,0.0,16317.0,0.0007,0.0751,0.0975,0.116,0.0818,0.07,0.119,0.2599,0.1097,0.0702,0.0,True
13089,DeKalb,2020,272284,248920,9.4,9573.0,36079.0,9820.0,11272.0,12954.0,13238.0,119.0,8674.0,16106.0,0.0,15816.0,0.0009,0.0716,0.099,0.1183,0.0843,0.0735,0.1205,0.2699,0.0969,0.0649,0.0,True
13089,DeKalb,2021,278876,248920,12.0,9560.0,36860.0,10538.0,11333.0,12943.0,13432.0,118.0,8631.0,16734.0,0.0,16200.0,0.0009,0.0701,0.0985,0.1188,0.0831,0.0773,0.1227,0.2703,0.0949,0.0633,0.0,True
13089,DeKalb,2022,292877,248920,17.7,9427.0,39006.0,11308.0,12196.0,13819.0,13698.0,124.0,9011.0,17959.0,4.0,16538.0,0.0009,0.0659,0.0957,0.1156,0.0852,0.079,0.1255,0.2726,0.0966,0.063,0.0,True
13089,DeKalb,2023,305528,248920,22.7,9773.0,41732.0,12027.0,12630.0,14596.0,13887.0,106.0,8866.0,19684.0,0.0,16099.0,0.0007,0.0654,0.093,0.1078,0.0845,0.0805,0.1318,0.2793,0.0977,0.0593,0.0,True
13089,DeKalb,2024,310278,248920,24.6,9875.0,44769.0,12664.0,11200.0,14607.0,13491.0,136.0,9072.0,19013.0,,16312.0,0.0009,0.0653,0.0893,0.1079,0.0741,0.0838,0.1258,0.2962,0.0966,0.06,,True
13089,DeKalb,2025,313305,248920,25.9,9814.0,46052.0,12828.0,10705.0,14717.0,12475.0,156.0,9634.0,19297.0,,16320.0,0.001,0.0646,0.0821,0.1074,0.0704,0.0844,0.127,0.303,0.0968,0.0634,,True
13097,Douglas,2000,28654,32133,-10.8,2522.0,1360.0,492.0,361.0,1847.0,3358.0,23.0,1731.0,1697.0,,2024.0,0.0015,0.1636,0.2178,0.1313,0.0234,0.0319,0.1101,0.0882,0.1198,0.1123,,True
13097,Douglas,2001,30183,32133,-6.1,2628.0,1305.0,451.0,839.0,1886.0,3494.0,40.0,1786.0,1573.0,,2334.0,0.0024,0.1609,0.2139,0.1429,0.0514,0.0276,0.0963,0.0799,0.1155,0.1093,,True
13097,Douglas,2002,30394,32133,-5.4,2513.0,1301.0,557.0,335.0,1910.0,3918.0,46.0,1565.0,1472.0,,3338.0,0.0027,0.1482,0.2311,0.1969,0.0198,0.0329,0.0868,0.0767,0.1127,0.0923,,True
13097,Douglas,2003,30988,32133,-3.6,2439.0,1407.0,632.0,361.0,1951.0,3813.0,55.0,1458.0,1418.0,,3523.0,0.0032,0.143,0.2235,0.2065,0.0212,0.0371,0.0831,0.0825,0.1144,0.0855,,True
13097,Douglas,2004,32469,32133,1.0,2610.0,1573.0,652.0,341.0,2037.0,3989.0,61.0,1128.0,1491.0,,3759.0,0.0035,0.148,0.2261,0.2131,0.0193,0.037,0.0845,0.0892,0.1155,0.0639,,True
13097,Douglas,2005,33244,32133,3.5,2796.0,1677.0,704.0,306.0,2140.0,3994.0,60.0,1060.0,1610.0,,3412.0,0.0034,0.1574,0.2249,0.1921,0.0172,0.0396,0.0907,0.0944,0.1205,0.0597,,True
13097,Douglas,2006,35280,32133,9.8,3089.0,1752.0,720.0,296.0,2311.0,3969.0,57.0,1185.0,1674.0,,3010.0,0.0032,0.171,0.2197,0.1666,0.0164,0.0399,0.0927,0.097,0.1279,0.0656,,True
13097,Douglas,2007,36955,32133,15.0,3090.0,2054.0,760.0,304.0,2449.0,3926.0,79.0,1226.0,1677.0,,3186.0,0.0042,0.1648,0.2094,0.1699,0.0162,0.0405,0.0894,0.1095,0.1306,0.0654,,True
13097,Douglas,2008,36226,32133,12.7,3087.0,2097.0,748.0,320.0,2414.0,4072.0,70.0,1014.0,1411.0,,3225.0,0.0038,0.1672,0.2206,0.1747,0.0173,0.0405,0.0764,0.1136,0.1308,0.0549,,True
13097,Douglas,2009,32752,32133,1.9,2512.0,2123.0,612.0,300.0,2251.0,3455.0,56.0,940.0,1199.0,,2978.0,0.0034,0.1529,0.2103,0.1813,0.0183,0.0373,0.073,0.1292,0.137,0.0572,,True
13097,Douglas,2010,32133,32133,0.0,2240.0,2056.0,615.0,254.0,2212.0,3270.0,12.0,924.0,1416.0,,2844.0,0.0008,0.1414,0.2064,0.1795,0.016,0.0388,0.0894,0.1298,0.1396,0.0583,,True
13097,Douglas,2011,32612,32133,1.5,2218.0,2046.0,621.0,248.0,2218.0,3188.0,0.0,906.0,1526.0,,2913.0,0.0,0.1396,0.2007,0.1834,0.0156,0.0391,0.0961,0.1288,0.1396,0.057,,True
13097,Douglas,2012,32942,32133,2.5,2171.0,2101.0,667.0,248.0,2306.0,3230.0,17.0,927.0,1724.0,,2748.0,0.0011,0.1345,0.2001,0.1703,0.0154,0.0413,0.1068,0.1302,0.1429,0.0574,,True
13097,Douglas,2013,33004,32133,2.7,2110.0,2172.0,687.0,223.0,2406.0,3288.0,24.0,995.0,1666.0,,2703.0,0.0015,0.1297,0.202,0.1661,0.0137,0.0422,0.1024,0.1335,0.1478,0.0611,,True
13097,Douglas,2014,34622,32133,7.7,2030.0,2143.0,725.0,223.0,2563.0,3662.0,9.0,1033.0,1707.0,,2909.0,0.0005,0.1194,0.2154,0.1711,0.0131,0.0426,0.1004,0.126,0.1507,0.0608,,True
13097,Douglas,2015,37566,32133,16.9,1938.0,2070.0,686.0,193.0,2495.0,4005.0,10.0,1057.0,2354.0,,3188.0,0.0006,0.1077,0.2225,0.1772,0.0107,0.0381,0.1308,0.115,0.1386,0.0587,,True
13097,Douglas,2016,38805,32133,20.8,1993.0,2194.0,631.0,192.0,2646.0,4306.0,9.0,1034.0,2001.0,,3570.0,0.0005,0.1073,0.2318,0.1922,0.0103,0.034,0.1077,0.1181,0.1424,0.0557,,True
13097,Douglas,2017,39433,32133,22.7,1982.0,2260.0,629.0,254.0,2686.0,4546.0,8.0,1095.0,1777.0,,3753.0,0.0004,0.1044,0.2394,0.1976,0.0134,0.0331,0.0936,0.119,0.1414,0.0577,,True
13097,Douglas,2018,40011,32133,24.5,2150.0,2293.0,637.0,316.0,2736.0,4614.0,20.0,1058.0,1638.0,,3893.0,0.001,0.1111,0.2384,0.2011,0.0163,0.0329,0.0846,0.1185,0.1414,0.0547,,True
13097,Douglas,2019,39651,32133,23.4,2302.0,2481.0,604.0,314.0,2905.0,4685.0,6.0,1124.0,1455.0,,3710.0,0.0003,0.1175,0.2392,0.1894,0.016,0.0308,0.0743,0.1267,0.1483,0.0574,,True
13097,Douglas,2020,38808,32133,20.8,2284.0,2509.0,566.0,314.0,2551.0,4385.0,0.0,1282.0,1496.0,,3689.0,0.0,0.1197,0.2299,0.1934,0.0165,0.0297,0.0784,0.1315,0.1337,0.0672,,True
13097,Douglas,2021,44153,32133,37.4,2400.0,2636.0,594.0,391.0,2597.0,4390.0,27.0,1828.0,2371.0,,4081.0,0.0013,0.1126,0.206,0.1915,0.0183,0.0279,0.1112,0.1237,0.1218,0.0858,,True
13097,Douglas,2022,46635,32133,45.1,2491.0,2650.0,624.0,226.0,2678.0,3851.0,14.0,1081.0,2484.0,,4892.0,0.0007,0.1187,0.1835,0.2331,0.0108,0.0297,0.1183,0.1262,0.1276,0.0515,,True
13097,Douglas,2023,48649,32133,51.4,2524.0,2840.0,656.0,345.0,2771.0,3502.0,9.0,1139.0,2600.0,,5186.0,0.0004,0.117,0.1623,0.2404,0.016,0.0304,0.1205,0.1317,0.1285,0.0528,,True
13097,Douglas,2024,49906,32133,55.3,2657.0,2945.0,698.0,376.0,2756.0,3696.0,0.0,1244.0,2808.0,,5161.0,0.0,0.1189,0.1654,0.231,0.0168,0.0312,0.1257,0.1318,0.1234,0.0557,,True
13097,Douglas,2025,47990,32133,49.3,2574.0,2965.0,685.0,380.0,2696.0,4532.0,0.0,1196.0,2318.0,,4899.0,0.0,0.1157,0.2037,0.2202,0.0171,0.0308,0.1042,0.1333,0.1212,0.0538,,True
13113,Fayette,2000,28097,31594,-11.1,3182.0,1517.0,579.0,316.0,1656.0,5329.0,32.0,1170.0,925.0,,2586.0,0.0019,0.184,0.3082,0.1495,0.0183,0.0335,0.0535,0.0877,0.0958,0.0677,,True
13113,Fayette,2001,28590,31594,-9.5,3163.0,1586.0,585.0,357.0,1648.0,5163.0,34.0,1181.0,944.0,,2729.0,0.002,0.1819,0.2969,0.1569,0.0205,0.0336,0.0543,0.0912,0.0948,0.0679,,True
13113,Fayette,2002,30206,31594,-4.4,3342.0,1773.0,636.0,361.0,1730.0,4363.0,33.0,1326.0,1059.0,,3101.0,0.0019,0.1886,0.2462,0.175,0.0204,0.0359,0.0597,0.1,0.0976,0.0748,,True
13113,Fayette,2003,30238,31594,-4.3,3222.0,1869.0,685.0,361.0,1846.0,4003.0,29.0,1369.0,980.0,,3162.0,0.0017,0.1838,0.2284,0.1804,0.0206,0.0391,0.0559,0.1066,0.1053,0.0781,,True
13113,Fayette,2004,31936,31594,1.1,3492.0,2025.0,705.0,366.0,1882.0,3893.0,33.0,1388.0,1159.0,,3346.0,0.0018,0.1909,0.2129,0.183,0.02,0.0385,0.0634,0.1107,0.1029,0.0759,,True
13113,Fayette,2005,32707,31594,3.5,3540.0,2042.0,767.0,334.0,1967.0,3650.0,30.0,1459.0,1237.0,,3466.0,0.0016,0.1914,0.1974,0.1874,0.0181,0.0415,0.0669,0.1104,0.1064,0.0789,,True
13113,Fayette,2006,35064,31594,11.0,3656.0,2236.0,838.0,400.0,2151.0,3530.0,33.0,1546.0,1342.0,,3792.0,0.0017,0.1873,0.1808,0.1942,0.0205,0.0429,0.0687,0.1145,0.1102,0.0792,,True
13113,Fayette,2007,36100,31594,14.3,3625.0,2414.0,805.0,417.0,2274.0,3457.0,41.0,1600.0,1378.0,,3931.0,0.0021,0.1818,0.1734,0.1971,0.0209,0.0404,0.0691,0.1211,0.114,0.0802,,True
13113,Fayette,2008,35643,31594,12.8,3241.0,2702.0,728.0,372.0,2240.0,3266.0,28.0,1652.0,1348.0,,3335.0,0.0015,0.1714,0.1727,0.1763,0.0197,0.0385,0.0713,0.1429,0.1184,0.0874,,True
13113,Fayette,2009,32575,31594,3.1,2472.0,2836.0,666.0,347.0,2190.0,2805.0,28.0,1503.0,1130.0,,3543.0,0.0016,0.1411,0.1601,0.2022,0.0198,0.038,0.0645,0.1619,0.125,0.0858,,True
13113,Fayette,2010,31594,31594,0.0,2176.0,2932.0,693.0,338.0,2124.0,2330.0,27.0,1472.0,1073.0,,2803.0,0.0017,0.1363,0.1459,0.1755,0.0212,0.0434,0.0672,0.1836,0.133,0.0922,,True
13113,Fayette,2011,32733,31594,3.6,2221.0,3148.0,728.0,326.0,2260.0,2394.0,26.0,1496.0,1069.0,,2691.0,0.0016,0.1358,0.1463,0.1645,0.0199,0.0445,0.0653,0.1924,0.1382,0.0914,,True
13113,Fayette,2012,33310,31594,5.4,2269.0,3239.0,710.0,346.0,2388.0,2410.0,28.0,1534.0,1121.0,,2844.0,0.0017,0.1343,0.1427,0.1684,0.0205,0.042,0.0664,0.1918,0.1414,0.0908,,True
13113,Fayette,2013,34175,31594,8.2,2322.0,3315.0,718.0,310.0,2608.0,2678.0,30.0,1578.0,1080.0,,2679.0,0.0017,0.1341,0.1546,0.1547,0.0179,0.0415,0.0624,0.1914,0.1506,0.0911,,True
13113,Fayette,2014,35063,31594,11.0,2668.0,3268.0,727.0,337.0,2816.0,2712.0,31.0,1626.0,1132.0,,2662.0,0.0017,0.1484,0.1508,0.1481,0.0187,0.0404,0.063,0.1818,0.1566,0.0904,,True
13113,Fayette,2015,36628,31594,15.9,3056.0,3152.0,747.0,320.0,2951.0,3068.0,28.0,1672.0,1288.0,,3630.0,0.0014,0.1535,0.1541,0.1823,0.0161,0.0375,0.0647,0.1583,0.1482,0.084,,True
13113,Fayette,2016,37682,31594,19.3,3253.0,3292.0,734.0,384.0,3186.0,3110.0,31.0,1830.0,1213.0,0.0,3380.0,0.0015,0.1594,0.1524,0.1656,0.0188,0.036,0.0594,0.1613,0.1561,0.0896,0.0,True
13113,Fayette,2017,39426,31594,24.8,3506.0,3462.0,777.0,451.0,3369.0,3421.0,32.0,1864.0,1238.0,0.0,3441.0,0.0015,0.1626,0.1587,0.1596,0.0209,0.036,0.0574,0.1606,0.1563,0.0865,0.0,True
13113,Fayette,2018,41163,31594,30.3,3642.0,3756.0,831.0,380.0,3506.0,3780.0,34.0,1881.0,1313.0,,3761.0,0.0015,0.1592,0.1652,0.1644,0.0166,0.0363,0.0574,0.1641,0.1532,0.0822,,True
13113,Fayette,2019,42597,31594,34.8,3740.0,3989.0,895.0,374.0,3665.0,3974.0,54.0,2036.0,1351.0,0.0,3735.0,0.0023,0.1571,0.1669,0.1568,0.0157,0.0376,0.0567,0.1675,0.1539,0.0855,0.0,True
13113,Fayette,2020,41034,31594,29.9,3895.0,3720.0,916.0,290.0,3210.0,3957.0,60.0,1875.0,1373.0,0.0,2772.0,0.0027,0.1765,0.1793,0.1256,0.0131,0.0415,0.0622,0.1686,0.1455,0.085,0.0,True
13113,Fayette,2021,42283,31594,33.8,3951.0,3757.0,933.0,318.0,3391.0,3982.0,62.0,1896.0,1483.0,0.0,2849.0,0.0027,0.1747,0.176,0.1259,0.0141,0.0412,0.0656,0.1661,0.1499,0.0838,0.0,True
13113,Fayette,2022,45836,31594,45.1,4003.0,4033.0,996.0,338.0,3677.0,5148.0,60.0,1994.0,1600.0,0.0,3005.0,0.0024,0.1611,0.2071,0.1209,0.0136,0.0401,0.0644,0.1623,0.1479,0.0802,0.0,True
13113,Fayette,2023,47434,31594,50.1,3904.0,4269.0,979.0,374.0,3995.0,4914.0,61.0,1955.0,1604.0,0.0,3216.0,0.0024,0.1545,0.1945,0.1273,0.0148,0.0387,0.0635,0.1689,0.1581,0.0774,0.0,True
13113,Fayette,2024,47994,31594,51.9,3651.0,4739.0,919.0,330.0,3896.0,5272.0,64.0,2001.0,1523.0,,3234.0,0.0025,0.1425,0.2057,0.1262,0.0129,0.0359,0.0594,0.1849,0.152,0.0781,,True
13113,Fayette,2025,47403,31594,50.0,3853.0,4877.0,881.0,325.0,3844.0,4452.0,63.0,1995.0,1551.0,,3198.0,0.0025,0.1539,0.1778,0.1277,0.013,0.0352,0.0619,0.1948,0.1535,0.0797,,True
13117,Forsyth,2000,37358,52564,-28.9,5717.0,1057.0,763.0,627.0,1269.0,7542.0,95.0,1031.0,2016.0,,2506.0,0.0042,0.2527,0.3334,0.1108,0.0277,0.0337,0.0891,0.0467,0.0561,0.0456,,True
13117,Forsyth,2001,38778,52564,-26.2,5908.0,1226.0,944.0,700.0,1348.0,6986.0,67.0,1053.0,2104.0,,2663.0,0.0029,0.2569,0.3038,0.1158,0.0304,0.041,0.0915,0.0533,0.0586,0.0458,,True
13117,Forsyth,2002,43560,52564,-17.1,6219.0,1710.0,1009.0,834.0,1385.0,7751.0,53.0,1081.0,2439.0,,3011.0,0.0021,0.244,0.3041,0.1181,0.0327,0.0396,0.0957,0.0671,0.0543,0.0424,,True
13117,Forsyth,2003,44056,52564,-16.2,6056.0,1664.0,1034.0,754.0,1612.0,7628.0,50.0,1087.0,2565.0,,3029.0,0.002,0.2377,0.2994,0.1189,0.0296,0.0406,0.1007,0.0653,0.0633,0.0427,,True
13117,Forsyth,2004,46882,52564,-10.8,6816.0,1768.0,1074.0,765.0,1832.0,8279.0,53.0,1142.0,2710.0,,3074.0,0.0019,0.2477,0.3009,0.1117,0.0278,0.039,0.0985,0.0643,0.0666,0.0415,,True
13117,Forsyth,2005,50374,52564,-4.2,7370.0,2004.0,1213.0,664.0,1966.0,8504.0,58.0,1198.0,2859.0,,3394.0,0.002,0.2521,0.2909,0.1161,0.0227,0.0415,0.0978,0.0686,0.0673,0.041,,True
13117,Forsyth,2006,53917,52564,2.6,8122.0,2202.0,1318.0,786.0,2106.0,8686.0,56.0,1432.0,3118.0,,3543.0,0.0018,0.2589,0.2769,0.1129,0.0251,0.042,0.0994,0.0702,0.0671,0.0457,,True
13117,Forsyth,2007,55119,52564,4.9,8115.0,2477.0,1384.0,804.0,2235.0,8414.0,68.0,1449.0,3177.0,,3620.0,0.0021,0.2556,0.2651,0.114,0.0253,0.0436,0.1001,0.078,0.0704,0.0456,,True
13117,Forsyth,2008,56489,52564,7.5,6805.0,2830.0,1220.0,793.0,2472.0,8671.0,64.0,1437.0,3657.0,,3661.0,0.002,0.2153,0.2743,0.1158,0.0251,0.0386,0.1157,0.0895,0.0782,0.0455,,True
13117,Forsyth,2009,52446,52564,-0.2,5079.0,2933.0,1081.0,591.0,2458.0,7809.0,46.0,1337.0,3595.0,,3453.0,0.0016,0.179,0.2751,0.1217,0.0208,0.0381,0.1267,0.1033,0.0866,0.0471,,True
13117,Forsyth,2010,52564,52564,0.0,4512.0,3260.0,1018.0,620.0,2616.0,7646.0,37.0,1294.0,3691.0,,3390.0,0.0013,0.1607,0.2723,0.1207,0.0221,0.0362,0.1314,0.1161,0.0931,0.0461,,True
13117,Forsyth,2011,55384,52564,5.4,4881.0,3491.0,1048.0,630.0,2818.0,8089.0,32.0,1323.0,3875.0,,3515.0,0.0011,0.1643,0.2723,0.1183,0.0212,0.0353,0.1305,0.1175,0.0949,0.0445,,True
13117,Forsyth,2012,59342,52564,12.9,4898.0,3749.0,1224.0,691.0,3354.0,8541.0,27.0,1436.0,4253.0,,3576.0,0.0009,0.1543,0.269,0.1126,0.0218,0.0386,0.134,0.1181,0.1056,0.0452,,True
13117,Forsyth,2013,63228,52564,20.3,4884.0,4042.0,1382.0,771.0,3560.0,8847.0,40.0,1566.0,4681.0,,3767.0,0.0012,0.1456,0.2638,0.1123,0.023,0.0412,0.1396,0.1205,0.1061,0.0467,,True
13117,Forsyth,2014,65824,52564,25.2,5318.0,4252.0,1400.0,871.0,3669.0,8731.0,47.0,1643.0,4870.0,,3979.0,0.0014,0.1529,0.251,0.1144,0.025,0.0403,0.14,0.1223,0.1055,0.0472,,True
13117,Forsyth,2015,68905,52564,31.1,6270.0,4514.0,1344.0,1063.0,3941.0,8051.0,51.0,1720.0,5080.0,,4215.0,0.0014,0.173,0.2221,0.1163,0.0293,0.0371,0.1401,0.1245,0.1087,0.0474,,True
13117,Forsyth,2016,69982,52564,33.1,6627.0,4809.0,1462.0,1045.0,4022.0,8208.0,55.0,1770.0,4862.0,,4262.0,0.0015,0.1785,0.2211,0.1148,0.0282,0.0394,0.131,0.1295,0.1083,0.0477,,True
13117,Forsyth,2017,71837,52564,36.7,6774.0,5080.0,1444.0,1162.0,4043.0,8695.0,64.0,1926.0,4986.0,,4266.0,0.0017,0.1762,0.2262,0.111,0.0302,0.0376,0.1297,0.1322,0.1052,0.0501,,True
13117,Forsyth,2018,72767,52564,38.4,7087.0,4476.0,1477.0,1110.0,4085.0,8705.0,79.0,1879.0,5212.0,,4529.0,0.002,0.1834,0.2253,0.1172,0.0287,0.0382,0.1349,0.1158,0.1057,0.0486,,True
13117,Forsyth,2019,76378,52564,45.3,7536.0,4848.0,1485.0,1233.0,4344.0,9418.0,59.0,1930.0,5296.0,,4725.0,0.0014,0.1844,0.2304,0.1156,0.0302,0.0363,0.1296,0.1186,0.1063,0.0472,,True
13117,Forsyth,2020,76875,52564,46.3,7752.0,5848.0,1561.0,1294.0,4140.0,9166.0,62.0,1751.0,4996.0,0.0,4675.0,0.0015,0.188,0.2222,0.1133,0.0314,0.0378,0.1211,0.1418,0.1004,0.0425,0.0,True
13117,Forsyth,2021,81840,52564,55.7,7940.0,6377.0,1670.0,1328.0,4404.0,9018.0,61.0,2153.0,5461.0,0.0,4998.0,0.0014,0.1829,0.2077,0.1151,0.0306,0.0385,0.1258,0.1469,0.1015,0.0496,0.0,True
13117,Forsyth,2022,82186,52564,56.4,7960.0,5092.0,1740.0,1406.0,4757.0,9283.0,71.0,2026.0,5711.0,0.0,5264.0,0.0016,0.1838,0.2143,0.1215,0.0325,0.0402,0.1319,0.1176,0.1098,0.0468,0.0,True
13117,Forsyth,2023,87959,52564,67.3,8168.0,7460.0,1800.0,1412.0,5116.0,9797.0,78.0,2130.0,5502.0,0.0,5260.0,0.0017,0.1748,0.2097,0.1126,0.0302,0.0385,0.1178,0.1597,0.1095,0.0456,0.0,True
13117,Forsyth,2024,89708,52564,70.7,8550.0,8116.0,1878.0,1419.0,5536.0,9104.0,100.0,2286.0,5143.0,,5415.0,0.0021,0.1798,0.1915,0.1139,0.0298,0.0395,0.1082,0.1707,0.1164,0.0481,,True
13117,Forsyth,2025,89945,52564,71.1,8638.0,8378.0,1784.0,1315.0,5607.0,8721.0,116.0,2382.0,5098.0,,5456.0,0.0024,0.1819,0.1836,0.1149,0.0277,0.0376,0.1073,0.1764,0.1181,0.0502,,True
13121,Fulton,2000,681146,616362,10.5,21376.0,31325.0,36291.0,61202.0,36412.0,42540.0,662.0,23230.0,56217.0,0.0,38684.0,0.0019,0.0614,0.1223,0.1112,0.1759,0.1043,0.1616,0.09,0.1047,0.0668,0.0,True
13121,Fulton,2001,672614,616362,9.1,21112.0,31687.0,37252.0,60348.0,36485.0,40436.0,687.0,23148.0,54382.0,,38050.0,0.002,0.0614,0.1177,0.1107,0.1756,0.1084,0.1583,0.0922,0.1062,0.0674,,True
13121,Fulton,2002,637154,616362,3.4,19675.0,31386.0,36361.0,59104.0,36135.0,38126.0,1081.0,21890.0,49964.0,,34636.0,0.0033,0.0599,0.1161,0.1055,0.18,0.1107,0.1522,0.0956,0.11,0.0667,,True
13121,Fulton,2003,615652,616362,-0.1,19071.0,31491.0,35559.0,54590.0,36484.0,36750.0,1000.0,21769.0,47695.0,,32830.0,0.0032,0.0601,0.1158,0.1035,0.1721,0.1121,0.1503,0.0993,0.115,0.0686,,True
13121,Fulton,2004,623844,616362,1.2,19793.0,34193.0,35758.0,53504.0,38412.0,37322.0,546.0,21081.0,49171.0,0.0,31699.0,0.0017,0.0616,0.1161,0.0986,0.1664,0.1112,0.153,0.1064,0.1195,0.0656,0.0,True
13121,Fulton,2005,636934,616362,3.3,20854.0,34950.0,37468.0,53406.0,38626.0,35193.0,499.0,20242.0,50291.0,0.0,33320.0,0.0015,0.0642,0.1083,0.1026,0.1644,0.1153,0.1548,0.1076,0.1189,0.0623,0.0,True
13121,Fulton,2006,653215,616362,6.0,21679.0,35906.0,38672.0,55417.0,39646.0,35614.0,449.0,21808.0,51616.0,0.0,33622.0,0.0013,0.0648,0.1065,0.1005,0.1657,0.1156,0.1543,0.1074,0.1185,0.0652,0.0,True
13121,Fulton,2007,660744,616362,7.2,22055.0,36649.0,39498.0,53058.0,40698.0,33043.0,466.0,21882.0,52946.0,0.0,34308.0,0.0014,0.0659,0.0988,0.1025,0.1586,0.118,0.1582,0.1095,0.1216,0.0654,0.0,True
13121,Fulton,2008,661105,616362,7.3,21377.0,37691.0,38512.0,51413.0,41009.0,31869.0,165.0,21495.0,54051.0,0.0,34507.0,0.0005,0.0644,0.096,0.1039,0.1548,0.116,0.1628,0.1135,0.1235,0.0647,0.0,True
13121,Fulton,2009,625958,616362,1.6,17578.0,40400.0,35892.0,47564.0,39034.0,27779.0,145.0,20836.0,50601.0,0.0,32363.0,0.0005,0.0563,0.089,0.1037,0.1524,0.115,0.1621,0.1294,0.125,0.0667,0.0,True
13121,Fulton,2010,616362,616362,0.0,15320.0,41730.0,34476.0,45138.0,38436.0,25554.0,136.0,20534.0,51415.0,0.0,31501.0,0.0004,0.0504,0.084,0.1035,0.1484,0.1133,0.169,0.1372,0.1263,0.0675,0.0,True
13121,Fulton,2011,631504,616362,2.5,14569.0,42881.0,34164.0,46964.0,39394.0,25048.0,151.0,20569.0,54270.0,0.0,32089.0,0.0005,0.047,0.0808,0.1035,0.1514,0.1102,0.175,0.1383,0.127,0.0663,0.0,True
13121,Fulton,2012,649004,616362,5.3,13762.0,43114.0,34833.0,47017.0,40209.0,25282.0,154.0,21260.0,58117.0,0.0,32676.0,0.0005,0.0435,0.0799,0.1033,0.1486,0.1101,0.1837,0.1363,0.1271,0.0672,0.0,True
13121,Fulton,2013,671851,616362,9.0,13552.0,44159.0,35356.0,48240.0,41496.0,25608.0,158.0,22392.0,61282.0,0.0,33969.0,0.0005,0.0415,0.0785,0.1041,0.1479,0.1084,0.1879,0.1354,0.1272,0.0686,0.0,True
13121,Fulton,2014,699712,616362,13.5,14822.0,46951.0,36274.0,50507.0,43186.0,25944.0,180.0,22826.0,64031.0,0.0,35084.0,0.0005,0.0436,0.0763,0.1032,0.1486,0.1067,0.1884,0.1382,0.1271,0.0672,0.0,True
13121,Fulton,2015,734178,616362,19.1,15355.0,48226.0,38120.0,50330.0,45049.0,27131.0,180.0,23358.0,68875.0,0.0,37056.0,0.0005,0.0434,0.0767,0.1048,0.1423,0.1078,0.1947,0.1364,0.1274,0.066,0.0,True
13121,Fulton,2016,768176,616362,24.6,16998.0,50621.0,39631.0,57041.0,46458.0,28936.0,296.0,24283.0,71867.0,4.0,37826.0,0.0008,0.0455,0.0774,0.1011,0.1525,0.106,0.1922,0.1354,0.1242,0.0649,0.0,True
13121,Fulton,2017,792176,616362,28.5,17954.0,52339.0,40624.0,61682.0,46856.0,29366.0,276.0,24781.0,74391.0,4.0,38756.0,0.0007,0.0464,0.0759,0.1001,0.1594,0.105,0.1922,0.1352,0.1211,0.064,0.0,True
13121,Fulton,2018,808540,616362,31.2,18862.0,52141.0,41446.0,63508.0,48224.0,31394.0,282.0,25128.0,76908.0,0.0,38685.0,0.0007,0.0476,0.0792,0.0975,0.1601,0.1045,0.1939,0.1315,0.1216,0.0634,0.0,True
13121,Fulton,2019,817583,616362,32.6,19198.0,52025.0,42842.0,64787.0,49436.0,26198.0,267.0,26613.0,82846.0,0.0,35777.0,0.0007,0.048,0.0655,0.0894,0.162,0.1071,0.2071,0.1301,0.1236,0.0665,0.0,True
13121,Fulton,2020,779955,616362,26.5,18518.0,54982.0,43783.0,62566.0,38703.0,26214.0,242.0,23261.0,79139.0,13.0,34138.0,0.0006,0.0485,0.0687,0.0895,0.164,0.1147,0.2074,0.1441,0.1014,0.061,0.0,True
